Vehicle_ID,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr
2130,Solid-state,30.8,310,Mobile Charging,7.2
2131,Magnesium-ion,45.7,153,Inductive (Wireless) Charging,9.3
2132,Zinc-air,47.2,503,Vehicle-to-Grid (V2G),1.3
2133,Nickel-cobalt-aluminum,122.3,537,CHAdeMO,2.7
2134,Solid-state,63.5,369,Level 1 Charging,4
2135,Calcium-ion,114.4,586,Plug-in Hydrogen Refueling,1.6
2136,Lithium-iron phosphate,88.9,572,Level 1 Charging,4.9
2137,Magnesium-ion,43.6,199,Vehicle-to-Home (V2H),2.6
2138,Nickel-manganese-cobalt,33.5,532,Overhead Pantograph Charging,4.7
2139,Calcium-ion,145.5,446,Vehicle-to-Load (V2L),2.9
2140,Lithium-ion,140.6,368,Mobile Charging,8.2
2141,Lithium-sulfur,55.3,354,Level 2 Charging,2.4
2142,Lead-acid,77.8,479,Plug-in Hydrogen Refueling,4.9
2143,Flow batteries,24.7,426,CHAdeMO,3.4
2144,Flow batteries,101.1,270,Level 1 Charging,3.2
2145,Lithium-titanate,89.4,573,Plug-in Hydrogen Refueling,7.2
2146,Lithium-iron phosphate,79.6,128,Battery Swapping,1.5
2147,Sodium-ion,87.1,545,Vehicle-to-Home (V2H),7.8
2148,Lithium-iron phosphate,130.6,587,CHAdeMO,10.9
2149,Aluminum-ion,31.5,191,Vehicle-to-Load (V2L),5.5
2150,Flow batteries,81,365,Inductive (Wireless) Charging,12
2151,Zinc-air,47.3,274,Level 1 Charging,11.4
2152,Magnesium-ion,81.2,346,DC Fast Charging (DCFC),7.8
2153,Lithium-iron phosphate,84,229,Overhead Pantograph Charging,7.4
2154,Magnesium-ion,147.3,350,DC Fast Charging (DCFC),9.2
2155,Nickel-manganese-cobalt,88.6,489,Solar Charging,5.6
2156,Lithium-sulfur,109.7,103,Solar Charging,10.6
2157,Lithium-iron phosphate,116.1,142,Vehicle-to-Grid (V2G),6.2
2158,Lithium-titanate,96.4,112,Inductive (Wireless) Charging,12
2159,Lithium-titanate,67,205,Level 2 Charging,10.8
2160,Lithium-ion,147.2,115,Vehicle-to-Home (V2H),7.4
2161,Zinc-air,66.4,147,Mobile Charging,0.6
2162,Lithium-sulfur,88.7,163,Level 2 Charging,7
2163,Nickel-manganese-cobalt,135,400,CHAdeMO,3.6
2164,Calcium-ion,38,577,Battery Swapping,10.3
2165,Sodium-ion,137.7,402,Level 2 Charging,3.3
2166,Solid-state,107.8,273,Level 1 Charging,10
2167,Lithium-sulfur,57.5,464,Solar Charging,1
2168,Calcium-ion,63.2,361,DC Fast Charging (DCFC),10.4
2169,Sodium-ion,94.7,192,Overhead Pantograph Charging,3.8
2170,Lithium-ion,84.1,463,Solar Charging,10.6
2171,Nickel-metal hydride,45.7,388,Mobile Charging,9.6
2172,Zinc-air,115.5,110,Plug-in Hydrogen Refueling,4
2173,Solid-state,84.5,575,Level 2 Charging,1.1
2174,Nickel-cobalt-aluminum,149,589,Inductive (Wireless) Charging,2.8
2175,Lead-acid,74.3,467,Level 2 Charging,3.9
2176,Lithium-iron phosphate,49,384,Plug-in Hydrogen Refueling,10.7
2177,Flow batteries,23.2,145,Level 2 Charging,4.7
2178,Lithium-ion,99.4,197,Ultra-Fast Charging (350 kW+),8.6
2179,Nickel-metal hydride,142.7,587,DC Fast Charging (DCFC),6.9
2180,Aluminum-ion,129.6,169,Level 1 Charging,6.8
2181,Lithium-sulfur,130.3,231,Vehicle-to-Home (V2H),8
2182,Lithium-titanate,91.5,327,Solar Charging,3.6
2183,Lithium-titanate,63.5,147,Mobile Charging,4.3
2184,Magnesium-ion,144.2,298,Plug-in Hydrogen Refueling,5.3
2185,Nickel-cobalt-aluminum,92.8,170,NACS,10.9
2186,Lead-acid,73.8,570,Solar Charging,8.6
2187,Magnesium-ion,78.4,304,Overhead Pantograph Charging,10
2188,Nickel-cobalt-aluminum,53.9,230,Battery Swapping,3
2189,Lithium-ion,28,177,DC Fast Charging (DCFC),11.8
2190,Lead-acid,65.2,583,Level 1 Charging,9.8
2191,Aluminum-ion,44.1,195,Vehicle-to-Load (V2L),10.8
2192,Lithium-ion,72.3,571,DC Fast Charging (DCFC),9
2193,Zinc-air,97.8,270,CHAdeMO,5.9
2194,Lithium-sulfur,142.5,103,Vehicle-to-Load (V2L),6
2195,Lead-acid,96.4,247,Mobile Charging,9.7
2196,Lithium-sulfur,52.4,144,NACS,5.3
2197,Lithium-sulfur,79,269,Mobile Charging,2.2
2198,Lithium-ion,21,591,Overhead Pantograph Charging,10.9
2199,Solid-state,110.7,146,Plug-in Hydrogen Refueling,5.7
2200,Lead-acid,56.6,398,Mobile Charging,11.6
2201,Nickel-metal hydride,55.3,302,Battery Swapping,5.2
2202,Lead-acid,85.6,498,Mobile Charging,1.6
2203,Lithium-titanate,120.4,458,Solar Charging,2.7
2204,Flow batteries,39.1,502,Vehicle-to-Home (V2H),0.6
2205,Aluminum-ion,138.5,519,Vehicle-to-Load (V2L),1.6
2206,Lithium-titanate,50.8,452,Ultra-Fast Charging (350 kW+),0.9
2207,Zinc-air,47.5,555,Plug-in Hydrogen Refueling,3.8
2208,Calcium-ion,39.4,478,Mobile Charging,7.1
2209,Nickel-metal hydride,133,340,Mobile Charging,5.4
2210,Solid-state,92.9,362,Level 1 Charging,9
2211,Flow batteries,80.8,125,Inductive (Wireless) Charging,11.9
2212,Magnesium-ion,26.5,242,Vehicle-to-Home (V2H),2
2213,Nickel-manganese-cobalt,78.4,425,Mobile Charging,11.6
2214,Calcium-ion,140.6,526,Vehicle-to-Home (V2H),9.7
2215,Nickel-cobalt-aluminum,103.1,196,Overhead Pantograph Charging,6.7
2216,Calcium-ion,148,575,Mobile Charging,8
2217,Zinc-air,46,456,Plug-in Hydrogen Refueling,10.8
2218,Sodium-ion,51.1,119,Inductive (Wireless) Charging,7.7
2219,Lithium-iron phosphate,50.6,531,Mobile Charging,2.5
2220,Lead-acid,40.5,402,Inductive (Wireless) Charging,3.8
2221,Nickel-cobalt-aluminum,63.6,577,Level 1 Charging,9.6
2222,Nickel-manganese-cobalt,59.1,137,CHAdeMO,8.2
2223,Nickel-metal hydride,137,335,NACS,1.1
2224,Lithium-iron phosphate,95,308,Plug-in Hydrogen Refueling,10.7
2225,Magnesium-ion,33.8,502,DC Fast Charging (DCFC),0.7
2226,Magnesium-ion,29.2,379,Vehicle-to-Grid (V2G),7.5
2227,Lead-acid,59.9,357,DC Fast Charging (DCFC),1.7
2228,Nickel-metal hydride,59.2,581,Mobile Charging,10.9
2229,Flow batteries,52.5,245,Level 1 Charging,6.1
2230,Lithium-titanate,106.1,313,Level 2 Charging,9.7
2231,Solid-state,53.8,490,DC Fast Charging (DCFC),9
2232,Lithium-sulfur,106.4,143,Mobile Charging,3.6
2233,Aluminum-ion,76,488,Mobile Charging,6.8
2234,Nickel-metal hydride,42.1,516,CCS,7.9
2235,Calcium-ion,86.7,285,Plug-in Hydrogen Refueling,10.9
2236,Lithium-sulfur,135.7,177,Level 2 Charging,7.6
2237,Nickel-metal hydride,80.2,581,CCS,3.3
2238,Lithium-titanate,34.8,435,Level 1 Charging,10.8
2239,Lithium-sulfur,141.4,598,Level 1 Charging,8.9
2240,Lithium-iron phosphate,141.8,595,Battery Swapping,2.3
2241,Lithium-titanate,138.3,318,Plug-in Hydrogen Refueling,11
2242,Lithium-iron phosphate,128.2,457,Level 2 Charging,10.6
2243,Lithium-sulfur,43.8,277,Solar Charging,10.7
2244,Lithium-iron phosphate,92.2,152,NACS,9.6
2245,Aluminum-ion,147.9,570,Level 2 Charging,3.7
2246,Calcium-ion,30.5,318,NACS,8.3
2247,Lithium-titanate,92.6,570,Solar Charging,7
2248,Magnesium-ion,29.2,379,Level 1 Charging,9.8
2249,Sodium-ion,33.1,518,Inductive (Wireless) Charging,8.6
2250,Zinc-air,73.4,258,Mobile Charging,1.7
2251,Nickel-manganese-cobalt,50.9,552,CHAdeMO,2.1
2252,Calcium-ion,90.8,171,DC Fast Charging (DCFC),5.6
2253,Aluminum-ion,38.1,520,CCS,1.3
2254,Solid-state,136.7,373,Plug-in Hydrogen Refueling,2.4
2255,Magnesium-ion,22.4,460,Vehicle-to-Grid (V2G),3.9
2256,Solid-state,78.2,168,Battery Swapping,11.7
2257,Nickel-manganese-cobalt,132,537,Level 1 Charging,2.9
2258,Lithium-ion,73.5,133,Level 2 Charging,9.8
2259,Zinc-air,59.4,124,Vehicle-to-Load (V2L),9.2
2260,Nickel-cobalt-aluminum,123.3,139,Vehicle-to-Load (V2L),8.7
2261,Solid-state,36.7,209,DC Fast Charging (DCFC),6.6
2262,Lithium-sulfur,61.5,478,Vehicle-to-Grid (V2G),11.2
2263,Lithium-titanate,108.1,226,CCS,4.5
2264,Lithium-ion,67,242,Solar Charging,7.4
2265,Lithium-ion,38.2,127,Vehicle-to-Home (V2H),11.6
2266,Lithium-titanate,63.8,212,Mobile Charging,3.6
2267,Lithium-titanate,136.7,169,CCS,9.3
2268,Magnesium-ion,42.6,306,CCS,8.4
2269,Solid-state,87.8,231,Battery Swapping,2.2
2270,Solid-state,85.3,338,Level 1 Charging,3.2
2271,Flow batteries,75,371,Vehicle-to-Load (V2L),8.1
2272,Zinc-air,97.3,479,CHAdeMO,3.5
2273,Lithium-iron phosphate,37.7,142,Battery Swapping,11.1
2274,Lithium-ion,51.9,223,Vehicle-to-Home (V2H),3.6
2275,Solid-state,133.8,443,CHAdeMO,2.9
2276,Solid-state,52.2,305,Inductive (Wireless) Charging,1.1
2277,Calcium-ion,46,235,CHAdeMO,4.1
2278,Lithium-titanate,38.4,505,DC Fast Charging (DCFC),6.6
2279,Lead-acid,33.8,535,Solar Charging,11.6
2280,Lithium-titanate,141.3,270,NACS,6.3
2281,Aluminum-ion,37.1,192,Battery Swapping,8.6
2282,Magnesium-ion,26.9,322,Level 1 Charging,4.9
2283,Nickel-manganese-cobalt,80.1,216,Overhead Pantograph Charging,10.9
2284,Magnesium-ion,147.1,474,Inductive (Wireless) Charging,7.4
2285,Lithium-ion,77.2,173,Plug-in Hydrogen Refueling,11.5
2286,Calcium-ion,50,448,Solar Charging,3.3
2287,Solid-state,122.2,355,Battery Swapping,7.1
2288,Nickel-manganese-cobalt,114.3,471,CCS,6.2
2289,Lithium-iron phosphate,71.2,440,CHAdeMO,6
2290,Solid-state,41.2,293,Ultra-Fast Charging (350 kW+),6.3
2291,Nickel-manganese-cobalt,120.7,249,Mobile Charging,7.3
2292,Lithium-iron phosphate,138.4,217,Vehicle-to-Home (V2H),2.7
2293,Lithium-ion,21.5,294,Level 1 Charging,6.1
2294,Magnesium-ion,140.4,275,Inductive (Wireless) Charging,10.6
2295,Nickel-manganese-cobalt,48.9,440,Overhead Pantograph Charging,1.1
2296,Sodium-ion,26.7,492,NACS,8.4
2297,Nickel-metal hydride,42.5,387,Vehicle-to-Load (V2L),1.5
2298,Lithium-iron phosphate,47.3,516,Mobile Charging,9.8
2299,Calcium-ion,141.7,369,Level 2 Charging,9.6
2300,Nickel-manganese-cobalt,86.7,379,Vehicle-to-Grid (V2G),6.2
2301,Sodium-ion,25.6,416,Vehicle-to-Home (V2H),2.5
2302,Magnesium-ion,109.7,120,Solar Charging,9.6
2303,Aluminum-ion,70.2,439,Inductive (Wireless) Charging,11.2
2304,Lead-acid,136.3,386,Vehicle-to-Grid (V2G),7
2305,Flow batteries,39.7,319,Solar Charging,11.4
2306,Lithium-sulfur,94.7,549,CCS,5.5
2307,Lithium-ion,58.1,347,Inductive (Wireless) Charging,5
2308,Flow batteries,146,471,NACS,5.9
2309,Lead-acid,121.5,334,Overhead Pantograph Charging,9.6
2310,Aluminum-ion,83.8,375,Inductive (Wireless) Charging,5.2
2311,Zinc-air,87,322,Battery Swapping,7.6
2312,Nickel-manganese-cobalt,55.4,293,CCS,10.1
2313,Aluminum-ion,143.5,200,Plug-in Hydrogen Refueling,6.9
2314,Calcium-ion,20.8,266,Battery Swapping,11.7
2315,Nickel-manganese-cobalt,85.8,551,Ultra-Fast Charging (350 kW+),7.7
2316,Lithium-iron phosphate,112.8,395,NACS,1.9
2317,Lithium-sulfur,140,279,Vehicle-to-Grid (V2G),5.7
2318,Nickel-cobalt-aluminum,91.2,528,Ultra-Fast Charging (350 kW+),7.1
2319,Nickel-cobalt-aluminum,72.1,228,Vehicle-to-Load (V2L),11.7
2320,Aluminum-ion,61.7,194,DC Fast Charging (DCFC),6.1
2321,Lithium-titanate,55.9,185,Level 1 Charging,5.5
2322,Lithium-sulfur,24.5,294,Vehicle-to-Load (V2L),2.1
2323,Lithium-titanate,44.7,390,Ultra-Fast Charging (350 kW+),3.3
2324,Lead-acid,84.8,290,CHAdeMO,8.5
2325,Lithium-iron phosphate,61.3,579,Vehicle-to-Home (V2H),11.5
2326,Lithium-iron phosphate,125,377,Overhead Pantograph Charging,8.7
2327,Zinc-air,117.5,156,Vehicle-to-Grid (V2G),2
2328,Nickel-cobalt-aluminum,88.3,285,CCS,6.1
2329,Calcium-ion,30,488,Level 2 Charging,8.3
2330,Solid-state,94.4,424,Battery Swapping,10.8
2331,Nickel-cobalt-aluminum,48.2,505,Ultra-Fast Charging (350 kW+),7.4
2332,Lithium-sulfur,21.9,127,Vehicle-to-Load (V2L),4.1
2333,Magnesium-ion,143.2,125,Vehicle-to-Load (V2L),3.7
2334,Nickel-metal hydride,54.4,102,Solar Charging,11.2
2335,Magnesium-ion,133.1,343,Ultra-Fast Charging (350 kW+),6.1
2336,Nickel-manganese-cobalt,141.9,192,Plug-in Hydrogen Refueling,5.2
2337,Solid-state,64.9,578,CCS,2.9
2338,Nickel-metal hydride,135.9,515,Vehicle-to-Home (V2H),5.9
2339,Nickel-manganese-cobalt,65.1,224,Overhead Pantograph Charging,4.1
2340,Lithium-titanate,107.5,406,DC Fast Charging (DCFC),1
2341,Magnesium-ion,123.3,401,DC Fast Charging (DCFC),3.4
2342,Nickel-metal hydride,80,124,Vehicle-to-Home (V2H),11.1
2343,Lithium-ion,136.9,440,Vehicle-to-Grid (V2G),2.9
2344,Nickel-cobalt-aluminum,35.7,184,Solar Charging,11.6
2345,Lithium-sulfur,142,494,DC Fast Charging (DCFC),4.3
2346,Zinc-air,107.7,283,Overhead Pantograph Charging,11
2347,Nickel-metal hydride,94,302,Battery Swapping,6.4
2348,Flow batteries,67.9,468,Inductive (Wireless) Charging,5.7
2349,Calcium-ion,81.3,379,DC Fast Charging (DCFC),3
2350,Nickel-metal hydride,41.6,426,Overhead Pantograph Charging,0.9
2351,Zinc-air,27.1,379,Vehicle-to-Home (V2H),6.7
2352,Nickel-cobalt-aluminum,76,300,Plug-in Hydrogen Refueling,7.5
2353,Lithium-titanate,66.3,473,Level 1 Charging,6.6
2354,Magnesium-ion,138.7,173,Mobile Charging,5.7
2355,Lithium-titanate,108.7,339,NACS,2.7
2356,Solid-state,91.1,293,Plug-in Hydrogen Refueling,2.4
2357,Magnesium-ion,52,578,Overhead Pantograph Charging,1.5
2358,Lead-acid,52.2,114,CCS,5
2359,Zinc-air,91.6,101,DC Fast Charging (DCFC),9.4
2360,Lithium-iron phosphate,95.4,286,CHAdeMO,3
2361,Nickel-metal hydride,83.1,193,Ultra-Fast Charging (350 kW+),1.9
2362,Flow batteries,61.6,562,Level 1 Charging,0.6
2363,Lithium-iron phosphate,53.4,211,Vehicle-to-Load (V2L),1.8
2364,Nickel-metal hydride,82.7,372,NACS,10.9
2365,Lithium-titanate,93.8,158,NACS,10.1
2366,Lithium-iron phosphate,38,476,Overhead Pantograph Charging,2.6
2367,Zinc-air,65,248,NACS,6.6
2368,Magnesium-ion,76.3,572,Vehicle-to-Home (V2H),9.6
2369,Nickel-cobalt-aluminum,77.5,499,Level 1 Charging,2.5
2370,Lithium-ion,66.9,201,DC Fast Charging (DCFC),7.5
2371,Lead-acid,57.9,575,Vehicle-to-Load (V2L),5.6
2372,Flow batteries,78.4,239,Solar Charging,10.1
2373,Zinc-air,147.6,224,CHAdeMO,6.8
2374,Aluminum-ion,45.4,296,Level 1 Charging,1.3
2375,Calcium-ion,143.6,510,DC Fast Charging (DCFC),8.8
2376,Flow batteries,105.5,183,Battery Swapping,10
2377,Zinc-air,28.1,163,CCS,12
2378,Lithium-sulfur,93.4,477,Level 1 Charging,1.6
2379,Lithium-iron phosphate,92.2,228,Overhead Pantograph Charging,11.5
2380,Zinc-air,103.8,193,Battery Swapping,6.5
2381,Lithium-titanate,81.4,450,Level 1 Charging,2.4
2382,Lead-acid,57.2,169,Vehicle-to-Home (V2H),3.4
2383,Nickel-manganese-cobalt,72.7,503,CHAdeMO,5.9
2384,Lithium-sulfur,121.3,159,Battery Swapping,8.4
2385,Lead-acid,74.5,554,Inductive (Wireless) Charging,2.7
2386,Solid-state,30.1,339,Mobile Charging,3.5
2387,Calcium-ion,101.3,253,Plug-in Hydrogen Refueling,3.2
2388,Flow batteries,70.4,191,Vehicle-to-Home (V2H),2.5
2389,Lithium-ion,80.4,514,CCS,3.5
2390,Nickel-manganese-cobalt,125.7,385,NACS,3.5
2391,Flow batteries,127.4,296,NACS,4
2392,Magnesium-ion,132.4,420,Vehicle-to-Grid (V2G),3.3
2393,Lithium-ion,70.1,104,Vehicle-to-Grid (V2G),1.4
2394,Nickel-cobalt-aluminum,25.7,565,Battery Swapping,9.3
2395,Lithium-ion,92,554,DC Fast Charging (DCFC),3.5
2396,Lead-acid,133.8,183,Level 2 Charging,11.2
2397,Lithium-titanate,129.7,569,Vehicle-to-Grid (V2G),1.3
2398,Nickel-manganese-cobalt,110.7,209,Vehicle-to-Load (V2L),8.6
2399,Nickel-manganese-cobalt,76.5,340,Solar Charging,8.8
2400,Lithium-ion,146.8,274,Vehicle-to-Grid (V2G),9
2401,Lithium-iron phosphate,66.4,446,Vehicle-to-Home (V2H),10.9
2402,Nickel-metal hydride,69.4,529,Solar Charging,11
2403,Nickel-cobalt-aluminum,68.6,272,NACS,9.7
2404,Aluminum-ion,49.1,548,Battery Swapping,6.9
2405,Calcium-ion,57.8,334,Level 2 Charging,1.4
2406,Aluminum-ion,41.1,502,Plug-in Hydrogen Refueling,6.2
2407,Lithium-ion,92.8,488,DC Fast Charging (DCFC),4.4
2408,Lithium-titanate,149.1,445,Vehicle-to-Load (V2L),4.8
2409,Sodium-ion,38.3,303,Ultra-Fast Charging (350 kW+),2.9
2410,Zinc-air,136.1,196,Inductive (Wireless) Charging,8.5
2411,Lithium-iron phosphate,28,517,Overhead Pantograph Charging,3.9
2412,Lithium-iron phosphate,81.3,383,Level 2 Charging,8.9
2413,Lithium-iron phosphate,130.9,275,Vehicle-to-Home (V2H),4.8
2414,Sodium-ion,120.3,469,CCS,1.7
2415,Lithium-titanate,52.4,434,DC Fast Charging (DCFC),2.9
2416,Lithium-ion,76.2,509,Vehicle-to-Grid (V2G),0.7
2417,Lithium-sulfur,93.1,225,Battery Swapping,8.1
2418,Sodium-ion,41.8,117,NACS,3.1
2419,Magnesium-ion,92.7,557,DC Fast Charging (DCFC),7.3
2420,Zinc-air,28.7,461,Battery Swapping,4.1
2421,Sodium-ion,42.1,546,CHAdeMO,11.8
2422,Zinc-air,109.4,491,Level 2 Charging,1.9
2423,Lithium-titanate,36.7,357,Level 1 Charging,1.2
2424,Lithium-iron phosphate,33.8,150,Ultra-Fast Charging (350 kW+),8.1
2425,Sodium-ion,57.5,191,Inductive (Wireless) Charging,10.5
2426,Lead-acid,141.6,135,Overhead Pantograph Charging,4.6
2427,Zinc-air,51.1,578,Ultra-Fast Charging (350 kW+),5
2428,Nickel-cobalt-aluminum,147.9,195,CHAdeMO,3.5
2429,Nickel-manganese-cobalt,129.9,556,Solar Charging,6.9
2430,Zinc-air,75.2,214,Level 2 Charging,4.5
2431,Nickel-cobalt-aluminum,52.6,220,Level 1 Charging,11.3
2432,Zinc-air,127.3,541,Vehicle-to-Grid (V2G),3.3
2433,Lithium-iron phosphate,21.6,196,Overhead Pantograph Charging,5.3
2434,Magnesium-ion,58.7,104,Level 2 Charging,3
2435,Lithium-iron phosphate,117.3,266,CHAdeMO,8.4
2436,Calcium-ion,75.8,522,Mobile Charging,6.3
2437,Magnesium-ion,30.2,348,Level 1 Charging,9.8
2438,Lithium-iron phosphate,40.6,587,Mobile Charging,7.2
2439,Lithium-ion,128.2,351,Overhead Pantograph Charging,3
2440,Calcium-ion,32.8,423,Mobile Charging,1
2441,Sodium-ion,39.7,534,Solar Charging,9.6
2442,Sodium-ion,35.7,400,Vehicle-to-Home (V2H),5.6
2443,Nickel-metal hydride,111.4,512,Plug-in Hydrogen Refueling,1.7
2444,Magnesium-ion,58.5,443,Battery Swapping,9
2445,Magnesium-ion,115.8,551,Level 2 Charging,8.6
2446,Lithium-titanate,122,286,Inductive (Wireless) Charging,4.9
2447,Lithium-iron phosphate,73.3,461,Vehicle-to-Load (V2L),6.7
2448,Nickel-metal hydride,21.5,567,Vehicle-to-Grid (V2G),5.1
2449,Nickel-cobalt-aluminum,82.8,335,CCS,7.2
2450,Sodium-ion,53.9,519,Vehicle-to-Home (V2H),2.8
2451,Lithium-titanate,105.9,486,Overhead Pantograph Charging,6.5
2452,Calcium-ion,134.7,165,Mobile Charging,3.6
2453,Solid-state,128.2,411,Vehicle-to-Home (V2H),9.3
2454,Lithium-sulfur,71,569,Ultra-Fast Charging (350 kW+),7.8
2455,Solid-state,94.7,262,Plug-in Hydrogen Refueling,6.2
2456,Sodium-ion,101.9,153,DC Fast Charging (DCFC),11.6
2457,Solid-state,127.3,260,Vehicle-to-Home (V2H),7.6
2458,Nickel-manganese-cobalt,70.6,320,Level 2 Charging,11.9
2459,Zinc-air,126.4,340,Inductive (Wireless) Charging,6.6
2460,Lithium-iron phosphate,102.4,546,Vehicle-to-Home (V2H),8.6
2461,Lithium-iron phosphate,49,543,CCS,1.4
2462,Calcium-ion,49.6,571,CHAdeMO,6.6
2463,Lithium-ion,69.1,350,Vehicle-to-Load (V2L),1.8
2464,Lithium-sulfur,94.9,312,Vehicle-to-Load (V2L),11.4
2465,Nickel-metal hydride,147.8,265,CHAdeMO,8.8
2466,Aluminum-ion,52.5,218,Overhead Pantograph Charging,1.4
2467,Lithium-iron phosphate,85.5,207,DC Fast Charging (DCFC),10.4
2468,Nickel-cobalt-aluminum,46.4,223,Inductive (Wireless) Charging,9.4
2469,Lithium-titanate,81.2,371,CHAdeMO,5.1
2470,Lead-acid,117.2,299,NACS,8.7
2471,Lithium-iron phosphate,109,276,Battery Swapping,5.9
2472,Magnesium-ion,123.2,593,NACS,11.2
2473,Aluminum-ion,85.2,240,Mobile Charging,4.7
2474,Aluminum-ion,50.2,305,Ultra-Fast Charging (350 kW+),0.8
2475,Nickel-cobalt-aluminum,66.8,151,Vehicle-to-Grid (V2G),10
2476,Nickel-cobalt-aluminum,137.9,260,Plug-in Hydrogen Refueling,3.9
2477,Lead-acid,77.1,366,Solar Charging,5
2478,Nickel-metal hydride,116.7,595,CHAdeMO,6.4
2479,Solid-state,76.3,222,Battery Swapping,10.3
2480,Nickel-metal hydride,148,597,CHAdeMO,6.5
2481,Aluminum-ion,94.7,138,CCS,7.8
2482,Calcium-ion,70.6,103,Solar Charging,5.3
2483,Lithium-sulfur,29.4,112,Vehicle-to-Grid (V2G),5
2484,Aluminum-ion,108.8,178,Inductive (Wireless) Charging,9.4
2485,Lead-acid,68.7,186,Ultra-Fast Charging (350 kW+),8.1
2486,Nickel-manganese-cobalt,119.3,230,Vehicle-to-Home (V2H),7.1
2487,Flow batteries,137.1,136,Overhead Pantograph Charging,9.5
2488,Nickel-cobalt-aluminum,98.9,185,Mobile Charging,11.6
2489,Lithium-ion,52.1,593,NACS,4.7
2490,Lithium-ion,118.6,576,Ultra-Fast Charging (350 kW+),6
2491,Lithium-iron phosphate,148.1,367,Vehicle-to-Grid (V2G),7.9
2492,Lithium-ion,118,239,Vehicle-to-Load (V2L),8.1
2493,Nickel-manganese-cobalt,52.9,231,Vehicle-to-Load (V2L),7.1
2494,Nickel-cobalt-aluminum,88.6,555,Battery Swapping,11
2495,Lithium-iron phosphate,71.2,473,Level 2 Charging,9.3
2496,Lead-acid,103.1,282,CHAdeMO,9.6
2497,Zinc-air,120.6,268,Vehicle-to-Load (V2L),11.7
2498,Lead-acid,29,261,CHAdeMO,3.5
2499,Lithium-ion,47.2,419,Overhead Pantograph Charging,3.3
2500,Lithium-sulfur,111.6,115,DC Fast Charging (DCFC),1.5
2501,Calcium-ion,80.2,241,Level 2 Charging,7.1
2502,Nickel-cobalt-aluminum,32.2,575,Level 2 Charging,8.1
2503,Lithium-sulfur,125.3,461,Vehicle-to-Load (V2L),11.6
2504,Nickel-manganese-cobalt,124.2,446,Vehicle-to-Grid (V2G),11.5
2505,Calcium-ion,63.1,384,Vehicle-to-Grid (V2G),5.7
2506,Nickel-metal hydride,130.4,488,Overhead Pantograph Charging,11
2507,Lead-acid,121.2,548,Overhead Pantograph Charging,2.7
2508,Calcium-ion,36,484,Battery Swapping,3.4
2509,Nickel-cobalt-aluminum,25.9,222,CCS,1.1
2510,Nickel-metal hydride,78.9,205,Battery Swapping,3.5
2511,Nickel-cobalt-aluminum,102,549,Mobile Charging,11.9
2512,Calcium-ion,111.1,196,CHAdeMO,4.6
2513,Nickel-manganese-cobalt,57.6,214,Level 1 Charging,3.5
2514,Sodium-ion,39.2,497,Level 1 Charging,5.5
2515,Calcium-ion,123.6,251,NACS,12
2516,Nickel-cobalt-aluminum,37.6,542,NACS,10.3
2517,Lithium-sulfur,135.2,164,Mobile Charging,5.3
2518,Lithium-titanate,138,263,Overhead Pantograph Charging,0.9
2519,Lithium-ion,126,464,Vehicle-to-Grid (V2G),4.9
2520,Zinc-air,56.1,271,Ultra-Fast Charging (350 kW+),8.6
2521,Nickel-manganese-cobalt,49.2,159,Ultra-Fast Charging (350 kW+),4.8
2522,Solid-state,23.9,105,Overhead Pantograph Charging,8.2
2523,Solid-state,36.5,197,Mobile Charging,11.2
2524,Sodium-ion,76,117,Plug-in Hydrogen Refueling,8
2525,Aluminum-ion,87.7,401,Mobile Charging,3
2526,Nickel-manganese-cobalt,75,181,CCS,2.8
2527,Nickel-metal hydride,130.1,504,Battery Swapping,10.9
2528,Zinc-air,92.6,239,Level 2 Charging,9.4
2529,Nickel-manganese-cobalt,118,407,Ultra-Fast Charging (350 kW+),0.6
2530,Solid-state,54.8,198,Inductive (Wireless) Charging,3.8
2531,Flow batteries,87.4,521,Vehicle-to-Grid (V2G),9.8
2532,Aluminum-ion,37.8,425,DC Fast Charging (DCFC),2.3
2533,Zinc-air,88.1,197,Plug-in Hydrogen Refueling,9.4
2534,Lithium-ion,132.1,176,Level 1 Charging,3.3
2535,Calcium-ion,131.9,362,CCS,2.9
2536,Lithium-sulfur,65.7,370,Plug-in Hydrogen Refueling,2.2
2537,Aluminum-ion,83.6,230,CCS,11
2538,Calcium-ion,85.5,395,Ultra-Fast Charging (350 kW+),4.1
2539,Lead-acid,140.6,163,NACS,0.7
2540,Lithium-iron phosphate,73.9,220,DC Fast Charging (DCFC),9.8
2541,Calcium-ion,117.3,586,Level 2 Charging,2.4
2542,Sodium-ion,132.8,109,CHAdeMO,9.1
2543,Solid-state,24,211,NACS,11.4
2544,Nickel-manganese-cobalt,82.7,424,CHAdeMO,9.1
2545,Nickel-metal hydride,71.3,505,DC Fast Charging (DCFC),7.9
2546,Zinc-air,49.4,415,CHAdeMO,2
2547,Magnesium-ion,87.8,549,Overhead Pantograph Charging,2.6
2548,Nickel-manganese-cobalt,90.5,358,Solar Charging,2.5
2549,Lithium-sulfur,78.1,343,Level 2 Charging,10.6
2550,Solid-state,130.8,464,Vehicle-to-Load (V2L),7.3
2551,Lithium-titanate,73.9,570,DC Fast Charging (DCFC),10.5
